N-gram turi;N-gram;Chastota
Bigram;uymıyacak bir;1
Bigram;bir ciddiyetle;1
Bigram;ciddiyetle hediyelerin;1
Bigram;hediyelerin her;1
Bigram;her nevi;1
Bigram;nevi için;1
Bigram;için teşekkür;1
Bigram;teşekkür etmek;1
Bigram;lâzım dedim;1
Bigram;dedim fakat;1
Bigram;fakat müsaade;1
Bigram;müsaade ederseniz;1
Bigram;ederseniz bir;1
Bigram;küçük römark;1
Bigram;römark yapayım;1
Bigram;yapayım birkaç;1
Bigram;birkaç sene;1
Bigram;sene evvel;1
Bigram;evvel siz;1
Bigram;siz de;1
Bigram;çocuktunuz o;1
Bigram;o vakit;1
Bigram;vakit de;1
Bigram;de haliniz;1
Bigram;haliniz ve;1
Bigram;ve ağırbaşlılığınızla;1
Bigram;ağırbaşlılığınızla büyük;1
Bigram;insanlara benzerdiniz;1
Bigram;benzerdiniz gerçi;1
Bigram;gerçi amma;1
Bigram;olsa bir;1
Bigram;çocuktunuz değil;1
Bigram;mi siz;1
Bigram;siz maşallah;1
Bigram;maşallah seneden;1
Bigram;seneden seneye;1
Bigram;seneye büyüyor;1
Bigram;büyüyor resimli;1
Bigram;resimli roman;1
Bigram;roman kahramanlarına;1
Bigram;kahramanlarına benzer;1
Bigram;genç oluyorsunuz;1
Bigram;oluyorsunuz da;1
Bigram;neden daima;1
Bigram;daima yerimde;1
Bigram;yerimde sayıyorum;1
Bigram;sayıyorum kâmran;1
Bigram;kâmran hayretle;1
Bigram;hayretle gözlerini;1
Bigram;gözlerini açtı;1
Bigram;açtı pardon;1
Bigram;pardon feride;1
Bigram;dedi anlamadım;1
Bigram;anlamadım anlaşılmıyacak;1
Bigram;anlaşılmıyacak şey;1
Bigram;yok yani;1
Bigram;yani siz;1
Bigram;siz büyüyorsunuz;1
Bigram;büyüyorsunuz da;1
Bigram;neden bibliyotek;1
Bigram;bibliyotek roz;1
Bigram;roz masalları;1
Bigram;masalları okuyacak;1
Bigram;okuyacak bir;1
Bigram;bebek kalıyorum;1
Bigram;kalıyorum ve;1
Bigram;türlü haline;1
Bigram;haline göre;1
Bigram;göre on;1
Bigram;beş yaşına;1
Bigram;yaşına girmiş;1
Bigram;girmiş bir;1
Bigram;kız muamelesine;1
Bigram;muamelesine lâyık;1
Bigram;lâyık görülmüyorum;1
Bigram;görülmüyorum kâmran;1
Bigram;kâmran şaşkın;1
Bigram;şaşkın şaşkın;1
Bigram;şaşkın yüzüme;1
Bigram;yüzüme bakmakta;1
Bigram;ediyordu yine;1
Bigram;yine anlamadım;1
Bigram;anlamadım feride;1
Bigram;bu anlayışsızlığa;1
Bigram;anlayışsızlığa hayret;1
Bigram;bir jest;1
Bigram;jest yaptım;1
Bigram;yaptım dudaklarımı;1
Bigram;dudaklarımı büktüm;1
Bigram;büktüm fakat;1
Bigram;fakat doğrusu;1
Bigram;aranırsa ne;1
Bigram;istediğimi ben;1
Bigram;de anlamamıştım;1
Bigram;anlamamıştım yaptığıma;1
Bigram;yaptığıma pişman;1
Bigram;pişman oluyor;1
Bigram;oluyor bir;1
Bigram;bir kaçamak;1
Bigram;kaçamak arıyordum;1
Bigram;arıyordum bu;1
Bigram;bu defa;1
Bigram;defa sinirli;1
Bigram;hareketle ikinci;1
Bigram;ikinci kutunun;1
Bigram;kutunun bağını;1
Bigram;bağını kopardım;1
Bigram;kopardım içinde;1
Bigram;içinde yine;1
Bigram;yine fondanlar;1
Bigram;fondanlar vardı;1
Bigram;vardı kâmran;1
Bigram;kâmran hemen;1
Bigram;tavırla hafifçe;1
Bigram;hafifçe iğildi;1
Bigram;iğildi artık;1
Bigram;artık size;1
Bigram;size ermiş;1
Bigram;genç kız;1
Bigram;kız muamele;1
Bigram;muamele etmek;1
Bigram;lâzım geldiğini;1
Bigram;geldiğini ağzınızdan;1
Bigram;ağzınızdan işitmek;1
Bigram;işitmek beni;1
Bigram;beni pek;1
Bigram;pek bahtiyar;1
Bigram;bahtiyar etti;1
Bigram;dedi kitaplar;1
Bigram;kitaplar için;1
Bigram;için sizden;1
Bigram;sizden af;1
Bigram;af dilemeğe;1
Bigram;dilemeğe lüzum;1
Bigram;lüzum görmiyeceğim;1
Bigram;görmiyeceğim çünkü;1
Bigram;çünkü fondanlar;1
Bigram;fondanlar ispat;1
Bigram;ispat etmiştir;1
Bigram;etmiştir ki;1
Bigram;ki kitaplar;1
Bigram;kitaplar zaten;1
Bigram;zaten bir;1
Bigram;bir şakadan;1
Bigram;şakadan başka;1
Bigram;değildir maksat;1
Bigram;maksat size;1
Bigram;size kitap;1
Bigram;kitap getirmek;1
Bigram;getirmek olsaydı;1
Bigram;olsaydı belki;1
Bigram;belki o;1
Bigram;o demin;1
Bigram;demin bahsettiğiniz;1
Bigram;bahsettiğiniz romanlardan;1
Bigram;romanlardan da;1
Bigram;da secebilirdim;1
Bigram;secebilirdim kâmranın;1
Bigram;bu tavrı;1
Bigram;tavrı bu;1
Bigram;sözleri muhakkak;1
Bigram;muhakkak alaydı;1
Bigram;alaydı fakat;1
Bigram;öyle de;1
Bigram;olsa onun;1
Bigram;onun karşımda;1
Bigram;karşımda bu;1
Bigram;bu sesle;1
Bigram;sesle bu;1
Bigram;bu kelimelerle;1
Bigram;kelimelerle konuşması;1
Bigram;konuşması hoşuma;1
Bigram;hoşuma gidiyordu;1
Bigram;gidiyordu cevap;1
Bigram;cevap vermeğe;1
Bigram;vermeğe mecbur;1
Bigram;mecbur olmamak;1
Bigram;olmamak için;1
Bigram;için ellerimi;1
Bigram;ellerimi bir;1
Bigram;bir dua;1
Bigram;dua vaziyetinde;1
Bigram;vaziyetinde birbirine;1
Bigram;birbirine kavuşturarak;1
Bigram;kavuşturarak dalgın;1
Bigram;dalgın bir;1
Bigram;bir hayranlık;1
Bigram;hayranlık rolü;1
Bigram;rolü oynuyordum;1
Bigram;oynuyordum o;1
Bigram;o sözünü;1
Bigram;sözünü bitirince;1
Bigram;bitirince yüzüne;1
Bigram;baktım gözlerime;1
Bigram;gözlerime düşen;1
Bigram;düşen saçları;1
Bigram;saçları bir;1
Bigram;baş hareketiyle;1
Bigram;hareketiyle sikeliyerek;1
Bigram;sikeliyerek ne;1
Bigram;ne söylediğinizi;1
Bigram;söylediğinizi dinliyemedim;1
Bigram;dinliyemedim dedim;1
Bigram;dedim fondanlar;1
Bigram;fondanlar o;1
Bigram;güzel ki;1
Bigram;ki maamafih;1
Bigram;maamafih bunları;1
Bigram;bunları görünce;1
Bigram;görünce barıştık;1
Bigram;barıştık mesele;1
Bigram;mesele yok;1
Bigram;yok çok;1
Bigram;mersi kâmran;1
Bigram;kâmran dinlenilmediğini;1
Bigram;dinlenilmediğini zannetmesine;1
Bigram;zannetmesine onun;1
Bigram;onun galiba;1
Bigram;galiba canı;1
Bigram;canı sıkılmıştı;1
Bigram;sıkılmıştı maamafih;1
Bigram;maamafih o;1
Bigram;da nedense;1
Bigram;nedense bunu;1
Bigram;bana sezdirmemek;1
Bigram;sezdirmemek istedi;1
Bigram;istedi içini;1
Bigram;içini çekerek;1
Bigram;çekerek yalancı;1
Bigram;bir somurtkanlıkla;1
Bigram;somurtkanlıkla ne;1
Bigram;yapalım mademki;1
Bigram;mademki çocuk;1
Bigram;çocuk hediyeleri;1
Bigram;hediyeleri makbule;1
Bigram;makbule geçmiyor;1
Bigram;geçmiyor artık;1
Bigram;artık bundan;1
Bigram;bundan sonra;1
Bigram;sonra büyük;1
Bigram;insanlara mahsus;1
Bigram;mahsus ciddî;1
Bigram;ciddî şeylerle;1
Bigram;şeylerle hatırınızı;1
Bigram;hatırınızı sorarız;1
Bigram;sorarız dedi;1
Bigram;ben şimdi;1
Bigram;şimdi yalnız;1
Bigram;yalnız fondanlarımla;1
Bigram;fondanlarımla meşgul;1
Bigram;meşgul görünüyordum;1
Bigram;görünüyordum bir;1
Bigram;bir mücevher;1
Bigram;mücevher mahfazası;1
Bigram;mahfazası seyreder;1
Bigram;seyreder gibi;1
Bigram;gibi sevinçle;1
Bigram;sevinçle kutuya;1
Bigram;kutuya bakıyor;1
Bigram;bakıyor içinden;1
Bigram;içinden çıkardığım;1
Bigram;çıkardığım şekerleri;1
Bigram;şekerleri bir;1
Bigram;bir resimli;1
Bigram;resimli gazetenin;1
Bigram;gazetenin üstüne;1
Bigram;üstüne sıralıyordum;1
Bigram;sıralıyordum aynı;1
Bigram;aynı zamanda;1
Bigram;zamanda da;1
Bigram;da saçma;1
Bigram;sapan söyleniyordum;1
Bigram;söyleniyordum bunları;1
Bigram;bunları yemek;1
Bigram;yemek de;1
Bigram;bir sanattır;1
Bigram;sanattır kâmran;1
Bigram;kâmran hem;1
Bigram;hem bu;1
Bigram;bu sanatı;1
Bigram;sanatı âcizane;1
Bigram;âcizane ben;1
Bigram;ben keşfettim;1
Bigram;keşfettim bak;1
Bigram;bak meselâ;1
Bigram;meselâ sen;1
Bigram;sen şu;1
Bigram;şu sarıyı;1
Bigram;sarıyı kırmızıdan;1
Bigram;kırmızıdan evvel;1
Bigram;evvel yemekte;1
Bigram;yemekte bir;1
Bigram;bir zarar;1
Bigram;zarar görmezsin;1
Bigram;görmezsin değil;1
Bigram;mi halbuki;1
Bigram;halbuki ne;1
Bigram;ne yazık;1
Bigram;yazık çünkü;1
Bigram;çünkü kırmızı;1
Bigram;kırmızı hem;1
Bigram;hem fazla;1
Bigram;fazla tatlıdır;1
Bigram;tatlıdır hem;1
Bigram;hem biraz;1
Bigram;biraz nanelidir;1
Bigram;nanelidir onu;1
Bigram;onu evvelâ;1
Bigram;evvelâ yersem;1
Bigram;yersem sarının;1
Bigram;sarının o;1
Bigram;o nazik;1
Bigram;nazik lezzetine;1
Bigram;lezzetine o;1
Bigram;o şairane;1
Bigram;şairane kokusuna;1
Bigram;kokusuna yazık;1
Bigram;olur ah;1
Bigram;ah canım;1
Bigram;canım şekerler;1
Bigram;şekerler bir;1
Bigram;bir tanesini;1
Bigram;tanesini alarak;1
Bigram;alarak dudaklarıma;1
Bigram;dudaklarıma götürdüm;1
Bigram;götürdüm kuş;1
Bigram;kuş yavrusunu;1
Bigram;yavrusunu sever;1
Bigram;sever gibi;1
Bigram;gibi okşuyor;1
Bigram;okşuyor onunla;1
Bigram;onunla âdeta;1
Bigram;âdeta konuşuyordum;1
Bigram;konuşuyordum kuzenim;1
Bigram;kuzenim elini;1
Bigram;uzattı onu;1
Bigram;onu bana;1
Bigram;bana versene;1
Bigram;versene feride;1
Bigram;dedi tuhaf;1
Bigram;bir nazarla;1
Bigram;nazarla yüzüne;1
Bigram;baktım ne;1
Bigram;demek yiyeceğim;1
Bigram;yiyeceğim kutuyu;1
Bigram;kutuyu yanında;1
Bigram;yanında açtığımıza;1
Bigram;açtığımıza galiba;1
Bigram;galiba fena;1
Bigram;fena ettik;1
Bigram;ettik getirdiklerini;1
Bigram;getirdiklerini kendin;1
Bigram;kendin yemeğe;1
Bigram;yemeğe başlarsan;1
Bigram;başlarsan işimiz;1
Bigram;işimiz var;1
Bigram;var sade;1
Bigram;sade onu;1
Bigram;onu ver;1
Bigram;ver hakikaten;1
Bigram;hakikaten bu;1
Bigram;bu ne;1
Bigram;ne demekti;1
Bigram;demekti insan;1
Bigram;insan başkasının;1
Bigram;başkasının ağzına;1
Bigram;ağzına sürülmüş;1
Bigram;sürülmüş bir;1
Bigram;şeyden iğrenmemek;1
Bigram;iğrenmemek için;1
Bigram;için neler;1
Bigram;neler düşünüyorum;1
Bigram;düşünüyorum her;1
Bigram;bir şaşkınlık;1
Bigram;şaşkınlık ve;1
Bigram;ve dalgınlık;1
Bigram;dalgınlık saniyesi;1
Bigram;saniyesi geçirmiş;1
Bigram;geçirmiş olacağım;1
Bigram;kuzenim birdenbire;1
Bigram;birdenbire elini;1
Bigram;uzattı fondanı;1
Bigram;fondanı parmaklarımdan;1
Bigram;parmaklarımdan kapmak;1
Bigram;kapmak istedi;1
Bigram;istedi fakat;1
Bigram;daha atik;1
Bigram;atik davrandım;1
Bigram;davrandım şekeri;1
Bigram;şekeri kaçırdım;1
Bigram;kaçırdım ve;1
Bigram;ve ona;1
Bigram;ona dilimi;1
Bigram;çıkardım sizin;1
Bigram;sizin böyle;1
Bigram;böyle elçabukluğu;1
Bigram;elçabukluğu hünerleriniz;1
Bigram;hünerleriniz yoktu;1
Bigram;yoktu amma;1
Bigram;amma nasıl;1
Bigram;nasıl oldu;1
Bigram;oldu diye;1
Bigram;diye alay;1
Bigram;alay ettim;1
Bigram;ettim bakın;1
Bigram;bakın ben;1
Bigram;ben size;1
Bigram;size bu;1
Bigram;güzel fondanın;1
Bigram;fondanın nasıl;1
Bigram;nasıl yeneceğini;1
Bigram;yeneceğini tarif;1
Bigram;tarif edeyim;1
Bigram;edeyim de;1
Bigram;de ondan;1
Bigram;ondan sonra;1
Bigram;sonra kapın;1
Bigram;kapın başımı;1
Bigram;başımı biraz;1
Bigram;biraz arkaya;1
Bigram;arkaya atarak;1
Bigram;atarak tekrar;1
Bigram;tekrar dilimi;1
Bigram;çıkardım fondanı;1
Bigram;fondanı üzerine;1
Bigram;üzerine koydum;1
Bigram;koydum şeker;1
Bigram;şeker yavaş;1
Bigram;yavaş eridikçe;1
Bigram;eridikçe başımı;1
Bigram;başımı iki;1
Bigram;tarafa sallıyor;1
Bigram;sallıyor dilim;1
Bigram;dilim serbest;1
Bigram;serbest olmadığı;1
Bigram;için el;1
Bigram;el hareketleriyle;1
Bigram;hareketleriyle ona;1
Bigram;ona fondanın;1
Bigram;fondanın lezzetindeki;1
Bigram;lezzetindeki fevkalâdeliği;1
Bigram;fevkalâdeliği anlatıyordum;1
Bigram;anlatıyordum kuzenim;1
Bigram;kuzenim o;1
Bigram;kadar tuhaf;1
Bigram;bir şaşkınlıkla;1
Bigram;şaşkınlıkla bakıyordu;1
Bigram;bakıyordu ki;1
Bigram;ki kendimi;1
Bigram;tutamadım gülmeğe;1
Bigram;gülmeğe başladım;1
Bigram;başladım şimdi;1
Bigram;artık öğreneceğinizi;1
Bigram;öğreneceğinizi öğrenmiş;1
Bigram;öğrenmiş sayılacağınız;1
Bigram;sayılacağınız için;1
Bigram;bir tane;1
Bigram;tane ikram;1
Bigram;ikram edebilirim;1
Bigram;edebilirim kâmran;1
Bigram;kâmran yarı;1
Bigram;yarı şaka;1
Bigram;şaka bir;1
Bigram;bir hiddetle;1
Bigram;hiddetle kutuyu;1
Bigram;kutuyu itti;1
Bigram;itti istemem;1
Bigram;istemem dedi;1
Bigram;dedi hepsi;1
Bigram;hepsi senin;1
Bigram;senin olsun;1
Bigram;olsun bunun;1
Bigram;de çok;1
Bigram;mersi aramızda;1
Bigram;aramızda aşağı;1
Bigram;yukarı konuşulacak;1
Bigram;konuşulacak şey;1
Bigram;şey kalmamıştı;1
Bigram;kalmamıştı terbiye;1
Bigram;terbiye icabı;1
Bigram;icabı evdekilerden;1
Bigram;evdekilerden haber;1
Bigram;haber sorduktan;1
Bigram;sorduktan ve;1
Bigram;ve onlara;1
Bigram;onlara komplimanlarımı;1
Bigram;komplimanlarımı gönderdikten;1
Bigram;gönderdikten sonra;1
Bigram;sonra kutularımı;1
Bigram;kutularımı koltuğumun;1
Bigram;koltuğumun altına;1
Bigram;altına sıkıştırarak;1
Bigram;sıkıştırarak çıkmağa;1
Bigram;çıkmağa hazırlanıyordum;1
Bigram;hazırlanıyordum birdenbire;1
Bigram;birdenbire parluvarın;1
Bigram;yanındaki odada;1
Bigram;odada hafif;1
Bigram;gürültü oldu;1
Bigram;oldu kedi;1
Bigram;kedi gibi;1
Bigram;gibi kulak;1
Bigram;kulak kabartarak;1
Bigram;kabartarak durdum;1
Bigram;durdum mektep;1
Bigram;mektep levhalarına;1
Bigram;levhalarına ve;1
Bigram;ve haritalarına;1
Bigram;haritalarına mahsus;1
Bigram;mahsus olan;1
Bigram;bu odanın;1
Bigram;odanın biraz;1
Bigram;evvel kapısı;1
Bigram;kapısı açılmıştı;1
Bigram;açılmıştı sonra;1
Bigram;sonra levhalardan;1
Bigram;levhalardan birinin;1
Bigram;birinin yere;1
Bigram;yere düşmesine;1
Bigram;düşmesine benzer;1
Bigram;ses işitmiştim;1
Bigram;işitmiştim şimdi;1
Bigram;de aradaki;1
Bigram;aradaki camlı;1
Bigram;camlı kapının;1
Bigram;kapının arkasında;1
Bigram;arkasında fare;1
Bigram;fare tıkırtısından;1
Bigram;tıkırtısından farklı;1
Bigram;farklı olmıyan;1
Bigram;olmıyan bir;1
Bigram;gürültü ve;1
Bigram;ve hareket;1
Bigram;hareket hissediyordum;1
Bigram;hissediyordum kuzenime;1
Bigram;kuzenime belli;1
Bigram;etmeden bu;1
Bigram;bu kapıya;1
Bigram;kapıya şöyle;1
Bigram;şöyle bir;1
Bigram;bir bakınca;1
Bigram;bakınca ne;1
Bigram;göreyim buzlu;1
Bigram;buzlu camın;1
Bigram;camın arkasında;1
Bigram;arkasında kocaman;1
Bigram;baş gölgesi;1
Bigram;gölgesi derhal;1
Bigram;derhal işi;1
Bigram;işi çakmıştım;1
Bigram;çakmıştım mişeldi;1
Bigram;mişeldi bir;1
Bigram;bir haritaya;1
Bigram;haritaya ihtiyaç;1
Bigram;ihtiyaç olduğunu;1
Bigram;söyliyerek aptal;1
Bigram;aptal sörü;1
Bigram;sörü kandırmış;1
Bigram;kandırmış parluvarın;1
Bigram;yanındaki odadan;1
Bigram;odadan bizi;1
Bigram;bizi gözetlemeğe;1
Bigram;gözetlemeğe gelmiştir;1
Bigram;gelmiştir gölge;1
Bigram;gölge kaybolmuştu;1
Bigram;kaybolmuştu fakat;1
Bigram;fakat camın;1
Bigram;camın altındaki;1
Bigram;altındaki anahtar;1
Bigram;anahtar deliğinden;1
Bigram;deliğinden bu;1
Bigram;bu kızın;1
Bigram;kızın bizi;1
Bigram;bizi gözetlediğine;1
Bigram;gözetlediğine hiç;1
Bigram;şüphem yoktu;1
Bigram;yoktu ne;1
Bigram;ne yapacaktım;1
Bigram;yapacaktım biribirine;1
Bigram;biribirine kur;1
Bigram;kur yapan;1
Bigram;yapan iki;1
Bigram;iki insan;1
Bigram;insan sifatiyle;1
Bigram;sifatiyle o;1
Bigram;o bizden;1
Bigram;bizden mutlaka;1
Bigram;mutlaka fevkalâde;1
Bigram;fevkalâde bir;1
Bigram;şeyler bekliyordu;1
Bigram;bekliyordu benim;1
Bigram;benim kuzenime;1
Bigram;kuzenime haydi;1
Bigram;haydi allah;1
Bigram;allah yolunu;1
Bigram;yolunu açık;1
Bigram;açık etsin;1
Bigram;etsin evdekilere;1
Bigram;evdekilere selâm;1
Bigram;selâm diye;1
Bigram;diye aptal;1
Bigram;aptal aptal;1
Bigram;aptal kapıdan;1
Bigram;kapıdan çıktığımı;1
Bigram;çıktığımı görünce;1
Bigram;görünce her;1
Bigram;şeyi anlıyacak;1
Bigram;anlıyacak koridorda;1
Bigram;koridorda başımı;1
Bigram;başımı kollarının;1
Bigram;kollarının arasında;1
Bigram;arasında sıkıştırıp;1
Bigram;sıkıştırıp saçlarımı;1
Bigram;saçlarımı karıştırarak;1
Bigram;karıştırarak bana;1
Bigram;bana masal;1
Bigram;masal okudun;1
Bigram;okudun ha;1
Bigram;ha diye;1
Bigram;diye gülecekti;1
Bigram;gülecekti bu;1
Bigram;bu korku;1
Bigram;korku bana;1
Bigram;bana o;1
Bigram;o saniyede;1
Bigram;saniyede bir;1
Bigram;bir hınzırlık;1
Bigram;hınzırlık düşündürdü;1
Bigram;düşündürdü doğru;1
Bigram;amma mademki;1
Bigram;mademki bir;1
Bigram;bir rol;1
Bigram;rol oynamağa;1
Bigram;oynamağa başlamıştık;1
Bigram;başlamıştık sonuna;1
Bigram;sonuna kadar;1
Bigram;kadar devam;1
Bigram;devam edecektik;1
Bigram;edecektik mişel;1
Bigram;mişel mektep;1
Bigram;mektep arkadaşlarımın;1
Bigram;arkadaşlarımın çoğu;1
Bigram;çoğu gibi;1
Bigram;gibi türkçe;1
Bigram;türkçe bilmezdi;1
Bigram;bilmezdi şu;1
Bigram;şu halde;1
Bigram;halde söyliyeceğimiz;1
Bigram;söyliyeceğimiz lâfızların;1
Bigram;lâfızların ehemmiyeti;1
Bigram;ehemmiyeti yoktu;1
Bigram;yoktu elverir;1
Bigram;elverir ki;1
Bigram;ki ses;1
Bigram;ses ve;1
Bigram;ve jestler;1
Bigram;jestler sevişen;1
Bigram;sevişen iki;1
Bigram;iki insanın;1
Bigram;insanın jestlerine;1
Bigram;jestlerine benzesin;1
Bigram;benzesin kâmrana;1
Bigram;kâmrana az;1
Bigram;az kaldı;1
Bigram;kaldı unutuyordum;1
Bigram;unutuyordum dedim;1
Bigram;dedim sütninenin;1
Bigram;torunu köşkte;1
Bigram;köşkte mi;1
Bigram;mi sütninenin;1
Bigram;torunu senelerden;1
Bigram;beri köşkte;1
Bigram;köşkte büyüyen;1
Bigram;büyüyen bir;1
Bigram;bir öksüzdü;1
Bigram;öksüzdü kâmran;1
Bigram;kâmran sualime;1
Bigram;sualime şaşırır;1
Bigram;şaşırır gibi;1
Bigram;oldu elbette;1
Bigram;elbette köşkte;1
Bigram;köşkte dedi;1
Bigram;dedi nereye;1
Bigram;nereye gitmesini;1
Bigram;gitmesini istersin;1
Bigram;istersin tabiî;1
Bigram;tabiî biliyorum;1
Bigram;biliyorum yalnız;1
Bigram;yalnız ne;1
Bigram;bileyim işte;1
Bigram;işte ben;1
Bigram;kadar seviyorum;1
Bigram;kuzenim gülümsedi;1
Bigram;gülümsedi bu;1
Bigram;bu da;1
Bigram;da nereden;1
Bigram;nereden çıktı;1
Bigram;dedi yüzüne;1
Bigram;yüzüne bile;1
Bigram;bile baktığın;1
Bigram;baktığın yoktu;1
Bigram;yoktu biçarenin;1
Bigram;biçarenin garip;1
Bigram;hareketle yüzüne;1
Bigram;yüzüne bakmamak;1
Bigram;bakmamak ne;1
Bigram;ne ispat;1
Bigram;ispat eder;1
Bigram;eder rica;1
Bigram;ederim dedim;1
Bigram;dedim sevmediğimi;1
Bigram;sevmediğimi mi;1
Bigram;mi ne;1
Bigram;ne delilik;1
Bigram;delilik bilâkis;1
Bigram;bilâkis ben;1
Bigram;çok seviyorum;1
Bigram;bu seviyorum;1
Bigram;seviyorum kelimesini;1
Bigram;kelimesini la;1
Bigram;la dam;1
Bigram;dam o;1
Bigram;o kamelya;1
Bigram;kamelya rolü;1
Bigram;rolü oynıyan;1
Bigram;oynıyan bir;1
Bigram;bir aktris;1
Bigram;aktris jestiyle;1
Bigram;jestiyle boynumu;1
Bigram;boynumu bükerek;1
Bigram;bükerek ellerimi;1
Bigram;ellerimi göğsümün;1
Bigram;göğsümün üstünde;1
Bigram;üstünde kavuşturarak;1
Bigram;kavuşturarak tekrar;1
Bigram;ediyor yan;1
Bigram;yan gözle;1
Bigram;gözle de;1
Bigram;de kapıya;1
Bigram;kapıya bakıyordum;1
Bigram;bakıyordum mişel;1
Bigram;mişel altı;1
Bigram;altı kelime;1
Bigram;kelime türkçe;1
Bigram;türkçe biliyorsa;1
Bigram;biliyorsa bunların;1
Bigram;bunların üçü;1
Bigram;üçü mutlaka;1
Bigram;mutlaka sevmek;1
Bigram;sevmek sevgi;1
Bigram;sevgi sevda;1
Bigram;sevda gibi;1
Bigram;gibi şeyler;1
Bigram;şeyler olacaktı;1
Bigram;olacaktı maamafih;1
Bigram;maamafih tahminimde;1
Bigram;tahminimde yanılmış;1
Bigram;yanılmış olsam;1
Bigram;olsam da;1
Bigram;da her;1
Bigram;bir diksiyonere;1
Bigram;diksiyonere bakabilir;1
Bigram;bakabilir yahut;1
Bigram;da seviyorum;1
Bigram;ki kelimesinin;1
Bigram;kelimesinin ne;1
Bigram;ne dehşetli;1
Bigram;dehşetli bir;1
Bigram;bir mânası;1
Bigram;mânası olduğunu;1
Bigram;olduğunu her;1
Bigram;bir türkçe;1
Bigram;türkçe bilenden;1
Bigram;bilenden öğrenebilirdi;1
Bigram;öğrenebilirdi yalnız;1
Bigram;yalnız vaziyeti;1
Bigram;vaziyeti sade;1
Bigram;sade mişele;1
Bigram;mişele karşı;1
Bigram;karşı değil;1
Bigram;değil kâmrana;1
Bigram;kâmrana karşı;1
Bigram;karşı da;1
Bigram;da idare;1
Bigram;idare etmek;1
Bigram;etmek lâzımdı;1
Bigram;lâzımdı bu;1
Bigram;bu ikinci;1
Bigram;ikinci politikayı;1
Bigram;politikayı her;1
Bigram;halde becerememiş;1
Bigram;becerememiş olacağım;1
Bigram;kâmran sözlerime;1
Bigram;sözlerime de;1
Bigram;de jestime;1
Bigram;jestime de;1
Bigram;başladı bu;1
Bigram;bu nereden;1
Bigram;nereden esti;1
Bigram;esti birdenbire;1
Bigram;birdenbire feride;1
Bigram;dedi nereden;1
Bigram;nereden eserse;1
Bigram;eserse essin;1
Bigram;essin durulacak;1
Bigram;durulacak zaman;1
Bigram;zaman mı;1
Bigram;mı aynı;1
Bigram;aynı ateşle;1
Bigram;ateşle ne;1
Bigram;ne yapayım;1
Bigram;yapayım böyle;1
Bigram;böyle seviyorum;1
Bigram;seviyorum işte;1
Bigram;işte dedim;1
Bigram;dedim bana;1
Bigram;şey vadedeceksin;1
Bigram;vadedeceksin eve;1
Bigram;eve gider;1
Bigram;gider gitmez;1
Bigram;gitmez benim;1
Bigram;tarafımdan bu;1
Bigram;zavallı küçüğe;1
Bigram;küçüğe bir;1
Bigram;suvenir olarakbir;1
Bigram;olarakbir suvenir;1
Bigram;suvenir olarak;1
Bigram;olarak anlıyor;1
Bigram;musun bir;1
Bigram;suvenir damur;1
Bigram;damur olarak;1
Bigram;olarak sütninenin;1
Bigram;sütninenin torununa;1
Bigram;torununa götürülmek;1
Bigram;götürülmek üzere;1
Bigram;üzere mişelin;1
